8.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
8.203152869142046555e+00,7.563152869142046875e+00,1.000000000000000021e-02
8.386878408266342788e+00,7.122626178734980051e+00,2.000000000000000042e-02
8.551490846468883689e+00,6.679500955752781799e+00,2.999999999999999889e-02
8.696974625727770913e+00,6.234464961829964125e+00,4.000000000000000083e-02
8.823373139464091963e+00,5.788230988702953717e+00,5.000000000000000278e-02
8.930596916741551539e+00,5.341342022361343034e+00,6.000000000000000472e-02
9.019210484282774942e+00,4.894970581282252375e+00,7.000000000000000666e-02
8.693809748493803724e+00,4.925131678915224853e+00,8.000000000000000167e-02
8.368329321689357059e+00,4.951689323889370442e+00,8.999999999999999667e-02
8.042147504476945485e+00,4.973858466077320628e+00,9.999999999999999167e-02
7.716008594856823777e+00,4.992175399997832663e+00,1.099999999999999867e-01
7.390285684884253747e+00,5.006840511948017713e+00,1.199999999999999817e-01
7.478851180360022610e+00,4.623355411279857385e+00,1.299999999999999767e-01
7.163996043967427951e+00,4.628734036100256688e+00,1.399999999999999856e-01
6.850015610095864460e+00,4.630506574512716078e+00,1.499999999999999944e-01
6.543775214926094819e+00,4.635389209347456685e+00,1.600000000000000033e-01
6.241478011672487725e+00,4.639841148738376830e+00,1.700000000000000122e-01
5.940996713409384178e+00,4.641774872343587433e+00,1.800000000000000211e-01
5.642689668557750338e+00,4.641462647448555856e+00,1.900000000000000300e-01
5.345741059418267938e+00,4.638020202472625364e+00,2.000000000000000389e-01
5.050217686597644473e+00,4.631393854654544562e+00,2.100000000000000477e-01
4.757358529989754281e+00,4.622700686805073289e+00,2.200000000000000566e-01
4.467124376896371984e+00,4.611848442567765716e+00,2.300000000000000655e-01
4.178497086868786070e+00,4.597761198109174607e+00,2.400000000000000744e-01
3.891773425885817872e+00,4.580614247344151124e+00,2.500000000000000555e-01
3.607063929229721300e+00,4.560408993206828576e+00,2.600000000000000644e-01
3.324414903540685362e+00,4.537084331150546213e+00,2.700000000000000733e-01
3.044172007958399817e+00,4.510876454023145854e+00,2.800000000000000822e-01
2.766212422055859488e+00,4.481568888671023210e+00,2.900000000000000910e-01
2.714705777402464548e+00,4.412522323907210442e+00,3.000000000000000999e-01
