8.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
8.207230413003502534e+00,7.567230413003502854e+00,1.000000000000000021e-02
8.395594212393252320e+00,7.131015779352972928e+00,2.000000000000000042e-02
8.564519658375933986e+00,6.691522609996209070e+00,2.999999999999999889e-02
8.713889282693033422e+00,6.249380514062220726e+00,4.000000000000000083e-02
8.843819778853411862e+00,5.805425306038696220e+00,5.000000000000000278e-02
8.954195595913203576e+00,5.360215264430950199e+00,6.000000000000000472e-02
9.045996870254862543e+00,4.915379907673664839e+00,7.000000000000000666e-02
8.722052383679173460e+00,4.948317469997113527e+00,8.000000000000000167e-02
8.398042777706534068e+00,4.977812935929532223e+00,8.999999999999999667e-02
8.073785457343547023e+00,5.003527839348972606e+00,9.999999999999999167e-02
8.159540777971688641e+00,4.596893204289358437e+00,1.099999999999999867e-01
7.854803746089630501e+00,4.621409478269897342e+00,1.199999999999999817e-01
7.550140434426890756e+00,4.642531649320646991e+00,1.299999999999999767e-01
7.245971269487710309e+00,4.660528515117299264e+00,1.399999999999999856e-01
6.942404386160037078e+00,4.675374984012219848e+00,1.499999999999999944e-01
6.639706119375793136e+00,4.687204657300926058e+00,1.600000000000000033e-01
6.337922408410676667e+00,4.695940747704988816e+00,1.700000000000000122e-01
6.037229949186545319e+00,4.701634458253741933e+00,1.800000000000000211e-01
5.737679543526318149e+00,4.704216052452731667e+00,1.900000000000000300e-01
5.439995520510639615e+00,4.704286944950320404e+00,2.000000000000000389e-01
5.143409858343438223e+00,4.700994128113543447e+00,2.100000000000000477e-01
4.848308270559700262e+00,4.694588423970066593e+00,2.200000000000000566e-01
4.554967701837770555e+00,4.685228958385184939e+00,2.300000000000000655e-01
4.263973746386450436e+00,4.673394821588765069e+00,2.400000000000000744e-01
3.974694762010167803e+00,4.658378210379773954e+00,2.500000000000000555e-01
3.687396885134380131e+00,4.640327774401228567e+00,2.600000000000000644e-01
3.402380559638031876e+00,4.619437152029950866e+00,2.700000000000000733e-01
3.119786672139824191e+00,4.595753644767661683e+00,2.800000000000000822e-01
2.841983356513779313e+00,4.571556043238258482e+00,2.900000000000000910e-01
2.792941022447056554e+00,4.504722733651436606e+00,3.000000000000000999e-01
2.744004926233934771e+00,4.438218283414990140e+00,3.100000000000001088e-01
2.694827481430834393e+00,4.371693335259154267e+00,3.200000000000001177e-01
2.645712265433076471e+00,4.305450403321736452e+00,3.300000000000001266e-01
2.596633547629830563e+00,4.239462094022403704e+00,3.400000000000001354e-01
2.547443540018492047e+00,4.173579019491057807e+00,3.500000000000001443e-01
2.498481876283271674e+00,4.108139520319492810e+00,3.600000000000001532e-01
2.449863779121134844e+00,4.043256855896536273e+00,3.700000000000001621e-01
2.401226129705269940e+00,3.978565727385001249e+00,3.800000000000001710e-01
2.352823275452969654e+00,3.914319043689532318e+00,3.900000000000001799e-01
2.304776457831192449e+00,3.850636109139193408e+00,4.000000000000001887e-01
2.257259002668474235e+00,3.787688083501656866e+00,4.100000000000001976e-01
2.209871851806302079e+00,3.725073411068315465e+00,4.200000000000002065e-01
2.163332593396383619e+00,3.663507998039950309e+00,4.300000000000002154e-01
2.117650740850154811e+00,3.602998252474423957e+00,4.400000000000002243e-01
2.072479334886210278e+00,3.543194112447408894e+00,4.500000000000002331e-01
2.028323527118453207e+00,3.484598342566950890e+00,4.600000000000002420e-01
1.985045639077460677e+00,3.427069883763582236e+00,4.700000000000002509e-01
1.942348860077684369e+00,3.370308843772848117e+00,4.800000000000002598e-01
1.900420191837020489e+00,3.314499757926162804e+00,4.900000000000002687e-01
1.859440405051185685e+00,3.259820573794030008e+00,5.000000000000002220e-01
1.819157371982874638e+00,3.206015998734416783e+00,5.100000000000002309e-01
1.779857724515398809e+00,3.153370026135714266e+00,5.200000000000002398e-01
1.740957455458381320e+00,3.101295455518323863e+00,5.300000000000002487e-01
1.702497007672273410e+00,3.049830726820879523e+00,5.400000000000002576e-01
1.664617670709041430e+00,2.999115059808262540e+00,5.500000000000002665e-01
1.627679959281128852e+00,2.949506631315237382e+00,5.600000000000002753e-01
1.592016128152305754e+00,2.901334653563613308e+00,5.700000000000002842e-01
1.557435002762238563e+00,2.854404266239362276e+00,5.800000000000002931e-01
1.523239458665710755e+00,2.808015067292970013e+00,5.900000000000003020e-01
1.489416731011472983e+00,2.762152431461009972e+00,6.000000000000003109e-01
1.456290619309776213e+00,2.717138336394143483e+00,6.100000000000003197e-01
1.423837085226555832e+00,2.672946287052712755e+00,6.200000000000003286e-01
1.392143821668979209e+00,2.629661584911899830e+00,6.300000000000003375e-01
1.360984344118508327e+00,2.587055195375390415e+00,6.400000000000003464e-01
1.330365488455742096e+00,2.545131875065588911e+00,6.500000000000003553e-01
1.300474475537114039e+00,2.504076766463780412e+00,6.600000000000003642e-01
1.271309240129758766e+00,2.463885366068863991e+00,6.700000000000003730e-01
1.242985123496736843e+00,2.424670598074008865e+00,6.800000000000003819e-01
1.215079164270400858e+00,2.386006870278638559e+00,6.900000000000003908e-01
1.188570646559704347e+00,2.348871700297343601e+00,7.000000000000003997e-01
1.162928002569479924e+00,2.312729807637836199e+00,7.100000000000004086e-01
1.137532358144811129e+00,2.276959694572549875e+00,7.200000000000004174e-01
1.112251203725756810e+00,2.241427484082211929e+00,7.300000000000004263e-01
1.087420344923794246e+00,2.206467888910302655e+00,7.400000000000004352e-01
1.063159799916504999e+00,2.172199170405260116e+00,7.500000000000004441e-01
1.039376690069454545e+00,2.138526465364955165e+00,7.600000000000004530e-01
1.015807677016068000e+00,2.105184650504360988e+00,7.700000000000004619e-01
9.929708573752884515e-01,2.072690576695131348e+00,7.800000000000004707e-01
9.701311148374869298e-01,2.040306854407340165e+00,7.900000000000004796e-01
9.476064401172336060e-01,2.008350687280422875e+00,8.000000000000004885e-01
9.256870433122706965e-01,1.977110867865083055e+00,8.100000000000004974e-01
9.040390795031542082e-01,1.946251563197472390e+00,8.200000000000005063e-01
8.824936386546597955e-01,1.915602556804111511e+00,8.300000000000005151e-01
8.611364767950582255e-01,1.885248645240154453e+00,8.400000000000005240e-01
8.400839195342343357e-01,1.855305029846624709e+00,8.500000000000005329e-01
8.188245023184139715e-01,1.825258897019549131e+00,8.600000000000005418e-01
7.973789302660082567e-01,1.795130635199598590e+00,8.700000000000005507e-01
7.763255684815421054e-01,1.765498253620065405e+00,8.800000000000005596e-01
7.553729513408888874e-01,1.736068776546479508e+00,8.900000000000005684e-01
7.348149290406434941e-01,1.707135137567113325e+00,9.000000000000005773e-01
7.140288467376787462e-01,1.678073183946382052e+00,9.100000000000005862e-01
6.931681717710352908e-01,1.649036140925802307e+00,9.200000000000005951e-01
6.721721727487109943e-01,1.619962729775852539e+00,9.300000000000006040e-01
6.515645122853072069e-01,1.591376191067761292e+00,9.400000000000006128e-01
6.312516170562293416e-01,1.563181485062635767e+00,9.500000000000006217e-01
6.111041814978332987e-01,1.535248037194082427e+00,9.600000000000006306e-01
5.905219243729399325e-01,1.506974564716319520e+00,9.700000000000006395e-01
5.697629291183932132e-01,1.478619357130623202e+00,9.800000000000006484e-01
5.491021555413763133e-01,1.450457062699283872e+00,9.900000000000006573e-01
5.285830438358455341e-01,1.422530262332565076e+00,1.000000000000000666e+00
5.081096102236972722e-01,1.394742032103268192e+00,1.010000000000000675e+00
4.874176597856057502e-01,1.366827435491572373e+00,1.020000000000000684e+00
4.666063991492811480e-01,1.338885471105734748e+00,1.030000000000000693e+00
4.461607195372792600e-01,1.311400625191739167e+00,1.040000000000000702e+00
4.264287627327888464e-01,1.284719667608593019e+00,1.050000000000000711e+00
4.067286094096592142e-01,1.258158620425867236e+00,1.060000000000000719e+00
3.865327107605413537e-01,1.231189254480816508e+00,1.070000000000000728e+00
3.661185504938100910e-01,1.204089432986522157e+00,1.080000000000000737e+00
